transaction_id,sender,receiver,amount,timestamp,is_suspicious
T0016655,A01131,A01242,5197.78,2026-01-13 06:25:00,0
T0010696,A00646,A00330,11825.04,2026-01-13 06:31:00,0
T0015303,A01470,A01940,2255.97,2026-01-13 06:32:00,0
T0023004,A00481,A00584,6919.29,2026-01-13 06:42:00,0
T0009178,A01797,A00997,1067.82,2026-01-13 06:45:00,0
T0004039,A00141,A00362,1496.84,2026-01-13 06:47:00,0
T0008047,A00397,A01635,1470.41,2026-01-13 06:48:00,0
T0017857,A01696,A00877,5137.5,2026-01-13 06:59:00,0
T0017103,A00463,A00191,26804.69,2026-01-13 07:03:00,0
T0017359,A01608,A01199,1037.07,2026-01-13 07:03:00,0
T0014402,A01803,A01727,7121.1,2026-01-13 07:09:00,0
T0023253,A00780,A00526,2913.72,2026-01-13 07:10:00,0
T0017377,A00314,A01659,772.17,2026-01-13 07:13:00,0
T0021903,A00223,A01482,1676.42,2026-01-13 07:16:00,0
T0023676,A00405,A01407,1414.08,2026-01-13 07:22:00,0
T0015840,A00139,A01647,3137.17,2026-01-13 07:23:00,0
T0005129,A01459,A01510,3287.32,2026-01-13 07:23:00,0
T0006481,A01828,A00169,392.42,2026-01-13 07:25:00,0
T0009693,A00416,A01795,2373.47,2026-01-13 07:25:00,0
T0022125,A00316,A01034,5582.39,2026-01-13 07:27:00,0
T0024509,A00900,A00112,3576.92,2026-01-13 07:30:00,0
T0009044,A01630,A00623,2204.98,2026-01-13 07:30:00,0
T0016288,A01266,A01498,3932.36,2026-01-13 07:33:00,0
T0002950,A01917,A00676,9956.64,2026-01-13 07:39:00,0
T0023652,A01590,A00939,5254.38,2026-01-13 07:39:00,0
T0023031,A00243,A01834,2105.72,2026-01-13 07:42:00,0
T0007630,A01119,A00002,8716.12,2026-01-13 07:43:00,0
T0015105,A01319,A01465,19185.59,2026-01-13 07:50:00,0
T0008731,A00608,A00327,2615.47,2026-01-13 07:51:00,0
T0012592,A01523,A00872,1309.15,2026-01-13 07:52:00,0
T0024799,A01381,A01867,10204.1,2026-01-13 07:58:00,0
T0000334,A01798,A01419,7903.96,2026-01-13 07:59:00,0
T0017082,A00945,A00814,1783.82,2026-01-13 07:59:00,0
T0013113,A01616,A01652,2524.4,2026-01-13 08:01:00,0
T0021926,A01900,A01550,4674.65,2026-01-13 08:03:00,0
T0004028,A01547,A00080,14743.21,2026-01-13 08:13:00,0
T0010773,A01102,A00951,11483.81,2026-01-13 08:14:00,0
T0008520,A01122,A01910,2359.94,2026-01-13 08:18:00,0
T0024476,A00620,A00926,9197.84,2026-01-13 08:20:00,0
T0013740,A01475,A01874,2773.06,2026-01-13 08:20:00,0
T0021356,A01158,A01311,4435.54,2026-01-13 08:22:00,0
T0019591,A00405,A01741,1140.91,2026-01-13 08:23:00,0
T0009519,A00288,A00263,1988.83,2026-01-13 08:24:00,0
T0015918,A00842,A01509,1658.03,2026-01-13 08:26:00,0
T0015231,A01789,A01046,2197.37,2026-01-13 08:28:00,0
T0021338,A01620,A01202,4723.19,2026-01-13 08:28:00,0
T0005061,A00903,A01471,8492.27,2026-01-13 08:29:00,0
T0007035,A00322,A01910,10136.89,2026-01-13 08:30:00,0
T0016540,A01917,A00897,2677.54,2026-01-13 08:41:00,0
T0015295,A00013,A01920,3302.33,2026-01-13 08:47:00,0
T0019585,A00272,A01692,7957.12,2026-01-13 08:50:00,0
T0006121,A00616,A01652,3455.62,2026-01-13 08:50:00,0
T0004647,A00137,A00772,2879.72,2026-01-13 08:53:00,0
T0017974,A00036,A00808,2569.44,2026-01-13 08:58:00,0
T0006897,A01016,A00196,967.14,2026-01-13 08:59:00,0
T0015253,A00293,A00813,3973.08,2026-01-13 09:15:00,0
T0006564,A00909,A00450,2916.51,2026-01-13 09:16:00,0
T0015188,A00543,A01371,3878.74,2026-01-13 09:17:00,0
T0012935,A01645,A00823,792.48,2026-01-13 09:19:00,0
T0003639,A00958,A00659,4711.71,2026-01-13 09:21:00,0
T0005663,A00680,A00052,679.57,2026-01-13 09:22:00,0
T0012995,A01116,A00797,1729.71,2026-01-13 09:29:00,0
T0005139,A00680,A01124,1542.19,2026-01-13 09:29:00,0
T0012918,A01880,A01250,1297.16,2026-01-13 09:31:00,0
T0004975,A00599,A00705,754.58,2026-01-13 09:33:00,0
T0013901,A01591,A01536,2377.55,2026-01-13 09:40:00,0
T0018344,A01650,A01905,504.08,2026-01-13 09:42:00,0
T0019528,A00169,A00020,1017.94,2026-01-13 09:43:00,0
T0012759,A01629,A01226,2277.79,2026-01-13 09:49:00,0
T0010882,A00696,A00561,1841.4,2026-01-13 09:54:00,0
T0022569,A00579,A00580,11083.02,2026-01-13 09:58:00,0
T0001697,A01386,A01041,1513.61,2026-01-13 10:01:00,0
T0000533,A00326,A00558,888.01,2026-01-13 10:02:00,0
T0001299,A00234,A01452,4112.14,2026-01-13 10:08:00,0
T0014142,A00507,A00447,6399.31,2026-01-13 10:10:00,0
T0000159,A00122,A00574,5747.69,2026-01-13 10:11:00,0
T0011715,A00625,A00185,560.41,2026-01-13 10:16:00,0
T0016576,A00434,A00193,718.64,2026-01-13 10:24:00,0
T0009005,A00288,A00095,938.51,2026-01-13 10:32:00,0
T0009363,A01455,A00077,3426.59,2026-01-13 10:38:00,0
T0009704,A00612,A00649,5127.76,2026-01-13 10:39:00,0
T0023490,A01346,A00900,2871.87,2026-01-13 10:46:00,0
T0016183,A00338,A01358,1399.72,2026-01-13 10:47:00,0
T0008463,A01724,A01558,987.55,2026-01-13 10:52:00,0
T0005645,A00823,A00333,521.68,2026-01-13 10:57:00,0
T0012680,A00475,A01323,4811.1,2026-01-13 11:03:00,0
T0018954,A01260,A00177,2706.06,2026-01-13 11:04:00,0
T0004928,A01361,A01974,820.11,2026-01-13 11:06:00,0
T0000310,A01454,A01163,2397.83,2026-01-13 11:07:00,0
T0013215,A00502,A01763,5000.09,2026-01-13 11:07:00,0
T0007411,A01786,A00978,3286.03,2026-01-13 11:07:00,0
T0010039,A00949,A01757,21713.22,2026-01-13 11:09:00,0
T0005056,A00211,A01157,6059.32,2026-01-13 11:16:00,0
T0018246,A00995,A01020,1210.07,2026-01-13 11:17:00,0
T0004458,A00621,A01803,631.75,2026-01-13 11:24:00,0
T0008918,A01290,A01209,536.37,2026-01-13 11:25:00,0
T0017206,A00045,A01822,15307.61,2026-01-13 11:29:00,0
T0023373,A01542,A01608,2016.48,2026-01-13 11:30:00,0
T0002619,A00416,A01867,12782.37,2026-01-13 11:34:00,0
T0001153,A01702,A01387,793.86,2026-01-13 11:48:00,0
T0014480,A01772,A00755,1262.89,2026-01-13 11:54:00,0
T0001874,A01483,A01078,11051.36,2026-01-13 11:55:00,0
T0006955,A01331,A00733,515.8,2026-01-13 12:03:00,0
T0014443,A01147,A01004,10026.47,2026-01-13 12:05:00,0
T0014872,A01059,A00644,3259.6,2026-01-13 12:08:00,0
T0018766,A01855,A00571,1817.27,2026-01-13 12:09:00,0
T0014723,A01639,A00261,492.37,2026-01-13 12:15:00,0
T0022970,A00589,A00972,3661.13,2026-01-13 12:15:00,0
T0006047,A01802,A00892,13806.2,2026-01-13 12:17:00,0
T0011773,A01020,A01268,4755.66,2026-01-13 12:20:00,0
T0004443,A01882,A00498,5885.4,2026-01-13 12:25:00,0
T0015953,A00496,A01904,9696.67,2026-01-13 12:28:00,0
T0001361,A00162,A00122,5320.33,2026-01-13 12:29:00,0
T0014908,A01647,A01996,10833.79,2026-01-13 12:31:00,0
T0008868,A01768,A01089,3116.77,2026-01-13 12:33:00,0
T0024392,A00697,A00693,5883.69,2026-01-13 12:41:00,0
T0007533,A01717,A00151,1919.32,2026-01-13 12:43:00,0
T0004245,A01945,A00312,637.07,2026-01-13 12:45:00,0
T0001108,A00380,A00497,1597.56,2026-01-13 12:45:00,0
T0010439,A00129,A00863,1541.75,2026-01-13 12:49:00,0
T0009054,A00928,A00860,520.85,2026-01-13 12:51:00,0
T0002406,A00102,A00514,812.75,2026-01-13 12:51:00,0
T0012439,A01127,A00604,5842.83,2026-01-13 12:52:00,0
T0021971,A00650,A00287,1141.84,2026-01-13 12:52:00,0
T0006358,A00824,A01925,410.77,2026-01-13 12:57:00,0
T0007871,A00311,A01885,19981.42,2026-01-13 12:58:00,0
T0017769,A01134,A01202,4439.21,2026-01-13 12:58:00,0
T0000829,A00685,A01677,2248.94,2026-01-13 12:58:00,0
T0011328,A01296,A01434,1343.75,2026-01-13 12:59:00,0
T0001947,A00114,A01529,2894.99,2026-01-13 13:01:00,0
T0019114,A01074,A00799,2016.26,2026-01-13 13:05:00,0
T0002544,A01842,A01144,33749.35,2026-01-13 13:11:00,0
T0006451,A00831,A01873,7864.98,2026-01-13 13:14:00,0
T0006352,A01374,A01531,769.89,2026-01-13 13:23:00,0
T0011211,A01812,A01899,2747.77,2026-01-13 13:34:00,0
T0008539,A00619,A01169,5688.09,2026-01-13 13:34:00,0
T0015169,A00430,A00778,449.4,2026-01-13 13:37:00,0
T0014275,A01566,A01055,4971.19,2026-01-13 13:38:00,0
T0006615,A00196,A01052,2975.85,2026-01-13 13:41:00,0
T0009508,A01382,A00668,1990.81,2026-01-13 13:41:00,0
T0020192,A00683,A00215,2340.4,2026-01-13 13:42:00,0
T0002734,A01380,A01197,21743.3,2026-01-13 13:46:00,0
T0005922,A01074,A00492,5676.69,2026-01-13 13:57:00,0
T0012633,A00178,A01566,1135.25,2026-01-13 13:59:00,0
T0024917,A00197,A01413,293.13,2026-01-13 14:01:00,0
T0022032,A00482,A01329,4452.77,2026-01-13 14:07:00,0
T0010057,A00231,A00137,554.48,2026-01-13 14:09:00,0
T0023274,A01332,A01571,827.34,2026-01-13 14:09:00,0
T0008147,A00974,A00855,15750.73,2026-01-13 14:15:00,0
T0011868,A00830,A00782,4175.14,2026-01-13 14:23:00,0
T0022632,A01571,A00981,4431.01,2026-01-13 14:25:00,0
T0021991,A00123,A01809,4412.83,2026-01-13 14:32:00,0
T0012336,A00143,A01240,2198.16,2026-01-13 14:33:00,0
T0003807,A01426,A00971,416.34,2026-01-13 14:34:00,0
T0000932,A00271,A01560,700.63,2026-01-13 14:36:00,0
T0013374,A00098,A01880,2907.85,2026-01-13 14:36:00,0
T0011583,A01845,A00815,4742.5,2026-01-13 14:39:00,0
T0020388,A01811,A01983,5148.83,2026-01-13 14:40:00,0
T0015500,A00433,A01763,2733.82,2026-01-13 14:48:00,0
T0000191,A00949,A01580,7019.16,2026-01-13 14:49:00,0
T0024255,A00489,A01463,1979.37,2026-01-13 15:00:00,0
T0005520,A00148,A01168,1413.83,2026-01-13 15:05:00,0
T0016121,A00652,A00004,887.34,2026-01-13 15:11:00,0
T0015902,A01118,A00478,8837.5,2026-01-13 15:17:00,0
T0014544,A00935,A01925,9729.28,2026-01-13 15:18:00,0
T0017266,A01409,A00334,9137.38,2026-01-13 15:20:00,0
T0001485,A01485,A01710,7574.87,2026-01-13 15:21:00,0
T0020873,A00918,A01851,3704.93,2026-01-13 15:36:00,0
T0010348,A00143,A01952,6510.52,2026-01-13 15:48:00,0
T0002422,A01647,A01184,2369.91,2026-01-13 16:02:00,0
T0004430,A00207,A00336,502.12,2026-01-13 16:05:00,0
T0006346,A00754,A01913,1934.69,2026-01-13 16:05:00,0
T0024551,A00277,A00435,1689.61,2026-01-13 16:05:00,0
T0013960,A00773,A01970,1529.38,2026-01-13 16:11:00,0
T0019388,A01807,A00394,803.4,2026-01-13 16:14:00,0
T0004517,A01823,A01611,4205.1,2026-01-13 16:15:00,0
T0007868,A01476,A00032,938.75,2026-01-13 16:15:00,0
T0024644,A01421,A01407,541.9,2026-01-13 16:17:00,0
T0009885,A01310,A01101,997.75,2026-01-13 16:18:00,0
T0001942,A01738,A01739,3901.54,2026-01-13 16:24:00,0
T0021209,A00279,A01361,512.88,2026-01-13 16:31:00,0
T0018297,A00349,A00432,5559.46,2026-01-13 16:35:00,0
T0007887,A01580,A01146,569.51,2026-01-13 16:43:00,0
T0010301,A01031,A00594,1121.74,2026-01-13 16:45:00,0
T0016621,A01557,A01580,3666.1,2026-01-13 16:47:00,0
T0007359,A00335,A00816,20817.08,2026-01-13 16:49:00,0
T0018241,A00680,A01234,1484.63,2026-01-13 16:50:00,0
T0005968,A01736,A01957,4179.54,2026-01-13 16:53:00,0
T0008327,A00554,A00429,2336.92,2026-01-13 16:54:00,0
T0022246,A00596,A01933,17638.99,2026-01-13 16:59:00,0
T0005804,A00839,A00955,9673.88,2026-01-13 17:02:00,0
T0008333,A00944,A01306,6078.31,2026-01-13 17:05:00,0
T0015524,A01740,A01312,2017.66,2026-01-13 17:07:00,0
T0015749,A00524,A01305,1704.07,2026-01-13 17:07:00,0
T0015544,A01639,A00980,1361.25,2026-01-13 17:09:00,0
T0012338,A01120,A00278,4862.14,2026-01-13 17:11:00,0
T0015241,A01193,A00206,8023.46,2026-01-13 17:12:00,0
T0003079,A00381,A00973,2324.99,2026-01-13 17:25:00,0
T0013487,A00472,A00953,3089.74,2026-01-13 17:25:00,0
T0009888,A01867,A01696,3850.57,2026-01-13 17:26:00,0
T0004668,A01771,A01209,1266.27,2026-01-13 17:29:00,0
T0007590,A01551,A00823,1278.58,2026-01-13 17:31:00,0
T0016541,A00001,A01369,14064.06,2026-01-13 17:31:00,0
T0012358,A00367,A00703,1709.29,2026-01-13 17:38:00,0
T0009201,A01229,A01996,1851.84,2026-01-13 17:38:00,0
T0024238,A00636,A01084,425.04,2026-01-13 17:39:00,0
T0003428,A00724,A01322,4648.03,2026-01-13 17:40:00,0
T0014524,A01837,A01821,10133.27,2026-01-13 17:41:00,0
T0009615,A01138,A01835,4477.62,2026-01-13 17:41:00,0
T0020979,A00612,A00127,682.4,2026-01-13 17:42:00,0
T0018916,A00026,A00758,5387.91,2026-01-13 17:54:00,0
T0002499,A00694,A00941,4188.3,2026-01-13 17:55:00,0
T0020668,A01311,A00411,752.17,2026-01-13 17:57:00,0
T0001959,A00962,A01522,3726.55,2026-01-13 18:04:00,0
T0021777,A01248,A01769,1806.25,2026-01-13 18:08:00,0
T0015079,A01355,A00801,2120.48,2026-01-13 18:17:00,0
T0004821,A00303,A00086,2480.33,2026-01-13 18:34:00,0
T0005579,A00807,A00401,3028.07,2026-01-13 18:36:00,0
T0010481,A00789,A00195,2331.23,2026-01-13 18:42:00,0
T0021379,A01502,A00239,1453.61,2026-01-13 18:45:00,0
T0022610,A01863,A00012,2982.66,2026-01-13 18:47:00,0
T0002035,A01331,A01892,47082.66,2026-01-13 18:48:00,0
T0003458,A01412,A00044,3037.59,2026-01-13 18:51:00,0
T0013707,A00450,A00425,4238.48,2026-01-13 18:55:00,0
T0017668,A00908,A01442,3377.12,2026-01-13 18:55:00,0
T0015716,A00433,A01298,6592.18,2026-01-13 18:57:00,0
T0012129,A00169,A00668,1765.59,2026-01-13 19:00:00,0
T0000544,A01931,A01719,251.73,2026-01-13 19:03:00,0
T0002535,A00416,A00068,2219.22,2026-01-13 19:03:00,0
T0002437,A00181,A01547,6809.32,2026-01-13 19:06:00,0
T0024747,A00232,A01738,1110.42,2026-01-13 19:06:00,0
T0011586,A01629,A00007,1626.21,2026-01-13 19:08:00,0
T0009127,A01175,A01802,1320.28,2026-01-13 19:22:00,0
T0014743,A01755,A01203,5608.41,2026-01-13 19:24:00,0
T0022408,A01115,A01170,7684.32,2026-01-13 19:27:00,0
T0020631,A01510,A00455,1893.38,2026-01-13 19:39:00,0
T0009863,A00492,A01523,1019.24,2026-01-13 19:39:00,0
T0006416,A01660,A01322,825.19,2026-01-13 19:41:00,0
T0011381,A00357,A01947,2900.93,2026-01-13 19:43:00,0
T0015580,A01093,A01891,2845.16,2026-01-13 19:43:00,0
T0007047,A00642,A01455,2716.57,2026-01-13 19:43:00,0
T0013753,A00182,A00133,3261.82,2026-01-13 19:58:00,0
T0016133,A01122,A00604,369.87,2026-01-13 20:02:00,0
T0020570,A01748,A01676,7190.18,2026-01-13 20:09:00,0
T0019357,A01978,A01176,1925.16,2026-01-13 20:15:00,0
T0017167,A00309,A01663,916.96,2026-01-13 20:19:00,0
T0007459,A00439,A00730,774.33,2026-01-13 20:20:00,0
T0017958,A00813,A00077,6616.04,2026-01-13 20:20:00,0
T0014133,A00211,A00093,1074.95,2026-01-13 20:21:00,0
T0022878,A01640,A00595,1034.77,2026-01-13 20:31:00,0
T0023921,A00166,A00433,4886.23,2026-01-13 20:31:00,0
T0000101,A00247,A00560,1957.37,2026-01-13 20:32:00,0
T0001955,A00300,A00748,11783.29,2026-01-13 20:37:00,0
T0010364,A01315,A00034,1158.74,2026-01-13 20:39:00,0
T0005368,A00602,A01598,1828.25,2026-01-13 20:39:00,0
T0010940,A01741,A01564,975.61,2026-01-13 20:40:00,0
T0021475,A01963,A01324,8174.31,2026-01-13 20:41:00,0
T0003988,A00437,A00804,20403.17,2026-01-13 20:44:00,0
T0017883,A00741,A01582,4645.6,2026-01-13 20:48:00,0
T0010630,A01024,A00850,10046.14,2026-01-13 20:49:00,0
T0013238,A01870,A01109,6036.1,2026-01-13 20:50:00,0
T0011151,A00828,A01096,1979.66,2026-01-13 20:52:00,0
T0007013,A01685,A00056,6198.61,2026-01-13 20:58:00,0
T0003110,A01623,A01568,932.82,2026-01-13 21:01:00,0
T0006577,A01632,A00017,1088.04,2026-01-13 21:02:00,0
T0002945,A01331,A00339,946.06,2026-01-13 21:08:00,0
T0001381,A00106,A01299,1830.03,2026-01-13 21:10:00,0
T0012468,A01571,A01173,13714.6,2026-01-13 21:12:00,0
T0010180,A00149,A00098,720.98,2026-01-13 21:14:00,0
T0011591,A01053,A00021,932.85,2026-01-13 21:15:00,0
T0000083,A00075,A01506,1775.31,2026-01-13 21:18:00,0
T0006847,A01414,A00312,4799.37,2026-01-13 21:24:00,0
T0002377,A01753,A00451,791.52,2026-01-13 21:24:00,0
T0013779,A00997,A00528,3546.88,2026-01-13 21:27:00,0
T0003894,A00091,A00319,2012.13,2026-01-13 21:28:00,0
T0015194,A00637,A00553,2674.9,2026-01-13 21:28:00,0
T0021038,A01297,A01809,1815.08,2026-01-13 21:34:00,0
T0022868,A01700,A01039,1400.4,2026-01-13 21:34:00,0
T0002073,A00360,A00171,3631.19,2026-01-13 21:37:00,0
T0022494,A01178,A00303,77.09,2026-01-13 21:40:00,0
T0011790,A01950,A01010,632.05,2026-01-13 21:40:00,0
T0010622,A01240,A00967,4708.97,2026-01-13 21:41:00,0
T0002178,A00251,A00219,22552.61,2026-01-13 21:50:00,0
T0002353,A01842,A00932,760.55,2026-01-13 21:50:00,0
T0008314,A01837,A01854,7072.18,2026-01-13 21:54:00,0
T0015443,A00752,A00479,4614.77,2026-01-13 21:54:00,0
T0023266,A01729,A01061,4813.54,2026-01-13 22:02:00,0
T0018595,A01279,A01043,4367.39,2026-01-13 22:02:00,0
T0002623,A01484,A01671,12215.48,2026-01-13 22:07:00,0
T0018439,A01189,A01239,8987.83,2026-01-13 22:08:00,0
T0010142,A00794,A00819,1611.72,2026-01-13 22:15:00,0
T0008061,A01427,A01533,3465.47,2026-01-13 22:17:00,0
T0023876,A00369,A01521,5462.63,2026-01-13 22:18:00,0
T0017264,A00849,A01659,13754.22,2026-01-13 22:21:00,0
T0004134,A00926,A00312,2668.27,2026-01-13 22:23:00,0
T0012687,A01476,A01353,2591.06,2026-01-13 22:27:00,0
T0009341,A00109,A01789,3221.45,2026-01-13 22:28:00,0
T0020421,A01802,A00795,4453.59,2026-01-13 22:36:00,0
T0016220,A01262,A00108,3081.02,2026-01-13 22:39:00,0
T0004707,A00547,A00294,1836.99,2026-01-13 22:39:00,0
T0012753,A00888,A00176,3714.98,2026-01-13 22:48:00,0
T0004670,A00811,A00500,5723.33,2026-01-13 22:53:00,0
T0013552,A00877,A00505,1763.99,2026-01-13 22:54:00,0
T0006037,A00209,A00790,547.32,2026-01-13 22:56:00,0
T0012463,A01371,A00556,2535.47,2026-01-13 22:57:00,0
T0000366,A00455,A00263,3729.74,2026-01-13 22:59:00,0
T0014974,A01017,A01808,8561.7,2026-01-13 22:59:00,0
T0000990,A01024,A00416,3671.6,2026-01-13 23:00:00,0
T0022029,A01499,A00577,2638.43,2026-01-13 23:03:00,0
T0003656,A00421,A00908,3002.43,2026-01-13 23:05:00,0
T0020298,A01921,A00405,3412.01,2026-01-13 23:06:00,0
T0005326,A01319,A01848,1776.22,2026-01-13 23:30:00,0
T0003580,A01054,A00265,24953.55,2026-01-13 23:30:00,0
T0022526,A00637,A01863,4790.5,2026-01-13 23:31:00,0
T0009927,A01186,A01273,2357.65,2026-01-13 23:34:00,0
T0002411,A01460,A00554,13876.22,2026-01-13 23:36:00,0
T0015800,A00431,A01653,681.14,2026-01-13 23:50:00,0
T0003925,A00759,A00897,2129.44,2026-01-13 23:51:00,0
T0012543,A00843,A01989,2283.47,2026-01-13 23:56:00,0
T0023109,A01924,A00340,8977.95,2026-01-13 23:59:00,0
T0025420,A01049,A01942,23543.1,2026-01-14 00:00:00,1
T0026084,A00551,A01879,14260.87,2026-01-14 00:00:00,1
T0009773,A00286,A00469,2410.4,2026-01-14 00:00:00,0
T0025638,A00174,A00537,28635.38,2026-01-14 00:00:00,1
T0025421,A01942,A01042,20527.96,2026-01-14 00:01:00,1
T0024751,A00809,A00100,1210.59,2026-01-14 00:04:00,0
T0026085,A01879,A00903,13297.1,2026-01-14 00:04:00,1
T0017054,A01525,A01425,5560.35,2026-01-14 00:06:00,0
T0000921,A00057,A01620,1067.94,2026-01-14 00:06:00,0
T0025424,A01841,A01942,41157.78,2026-01-14 00:06:00,1
T0025640,A00524,A00537,44797.4,2026-01-14 00:06:00,1
T0025422,A00111,A01942,25090.48,2026-01-14 00:07:00,1
T0002993,A01707,A00568,2410.99,2026-01-14 00:08:00,0
T0026086,A00309,A01879,46926.31,2026-01-14 00:08:00,1
T0026088,A01128,A01879,45468.01,2026-01-14 00:08:00,1
T0019965,A01535,A01150,7647.81,2026-01-14 00:08:00,0
T0025425,A01942,A00131,40205.85,2026-01-14 00:09:00,1
T0018559,A01447,A01424,3411.5,2026-01-14 00:11:00,0
T0025639,A00537,A00788,26686.06,2026-01-14 00:11:00,1
T0025423,A01942,A00536,21015.35,2026-01-14 00:13:00,1
T0003595,A00373,A00029,9380.99,2026-01-14 00:17:00,0
T0026087,A01879,A01630,43406.06,2026-01-14 00:17:00,1
T0025642,A00217,A00537,40687.2,2026-01-14 00:18:00,1
T0018778,A00088,A00600,2381.4,2026-01-14 00:20:00,0
T0025430,A00994,A01942,27827.36,2026-01-14 00:20:00,1
T0025648,A00046,A00537,27073.82,2026-01-14 00:20:00,1
T0010020,A01758,A00224,13972.43,2026-01-14 00:22:00,0
T0025643,A00537,A01059,36565.38,2026-01-14 00:22:00,1
T0025641,A00537,A00523,43245.6,2026-01-14 00:23:00,1
T0026089,A01879,A01579,41419.53,2026-01-14 00:24:00,1
T0025436,A00442,A01942,20574.5,2026-01-14 00:24:00,1
T0024890,A01250,A00115,1460.4,2026-01-14 00:25:00,0
T0025649,A00537,A00950,25258.38,2026-01-14 00:25:00,1
T0025644,A00014,A00537,26103.26,2026-01-14 00:27:00,1
T0025426,A00846,A01942,21465.15,2026-01-14 00:27:00,1
T0025652,A01114,A00537,10128.77,2026-01-14 00:28:00,1
T0025431,A01942,A01683,26499.58,2026-01-14 00:29:00,1
T0026090,A01437,A01879,21424.1,2026-01-14 00:30:00,1
T0025658,A00959,A00537,24563.12,2026-01-14 00:30:00,1
T0025650,A00511,A00537,48416.85,2026-01-14 00:30:00,1
T0026094,A00293,A01879,45823.94,2026-01-14 00:30:00,1
T0002694,A01793,A00579,4162.45,2026-01-14 00:33:00,0
T0001948,A00240,A01970,9191.65,2026-01-14 00:33:00,0
T0025437,A01942,A01168,16523.71,2026-01-14 00:33:00,1
T0025645,A00537,A01443,23829.46,2026-01-14 00:35:00,1
T0025659,A00537,A00125,20773.35,2026-01-14 00:35:00,1
T0026091,A01879,A00467,17671.94,2026-01-14 00:36:00,1
T0025438,A00402,A01942,48355.71,2026-01-14 00:36:00,1
T0026096,A01728,A01879,29277.6,2026-01-14 00:36:00,1
T0011702,A00106,A01613,566.11,2026-01-14 00:36:00,0
T0025428,A01333,A01942,24582.24,2026-01-14 00:36:00,1
T0025439,A01942,A01706,43217.07,2026-01-14 00:38:00,1
T0026097,A01879,A01790,26467.88,2026-01-14 00:38:00,1
T0022275,A00381,A01662,3617.82,2026-01-14 00:39:00,0
T0026092,A01315,A01879,31248.8,2026-01-14 00:40:00,1
T0025646,A00360,A00537,7651.66,2026-01-14 00:40:00,1
T0025427,A01942,A00531,18953.42,2026-01-14 00:40:00,1
T0025653,A00537,A00338,9448.02,2026-01-14 00:43:00,1
T0008902,A01308,A00059,1122.57,2026-01-14 00:44:00,0
T0001501,A01243,A00399,1717.83,2026-01-14 00:44:00,0
T0011728,A01972,A00636,1807.77,2026-01-14 00:45:00,0
T0025647,A00537,A00081,6986.52,2026-01-14 00:47:00,1
T0025651,A00537,A00669,41656.65,2026-01-14 00:47:00,1
T0025432,A00132,A01942,18902.22,2026-01-14 00:48:00,1
T0026108,A00558,A01879,42141.57,2026-01-14 00:48:00,1
T0023211,A01642,A01169,2427.39,2026-01-14 00:48:00,0
T0026100,A01150,A01879,23663.4,2026-01-14 00:48:00,1
T0026098,A00859,A01879,13033.37,2026-01-14 00:49:00,1
T0026095,A01879,A01807,43269.0,2026-01-14 00:49:00,1
T0025434,A01121,A01942,47142.66,2026-01-14 00:49:00,1
T0005695,A00409,A01242,5033.95,2026-01-14 00:51:00,0
T0026109,A01879,A00245,37852.72,2026-01-14 00:51:00,1
T0025429,A01942,A01728,23241.48,2026-01-14 00:52:00,1
T0010257,A00573,A00426,2293.34,2026-01-14 00:54:00,0
T0001644,A01385,A00871,1030.3,2026-01-14 00:55:00,0
T0026101,A01879,A01859,19102.42,2026-01-14 00:56:00,1
T0016348,A00867,A01003,3002.36,2026-01-14 00:56:00,0
T0016295,A00951,A00046,12754.43,2026-01-14 00:56:00,0
T0025433,A01942,A00306,16054.16,2026-01-14 00:57:00,1
T0026093,A01879,A01075,25218.37,2026-01-14 00:59:00,1
T0025435,A01942,A01578,42669.59,2026-01-14 01:00:00,1
T0025440,A01940,A01942,44925.21,2026-01-14 01:00:00,1
T0025656,A00921,A00537,49886.92,2026-01-14 01:03:00,1
T0026099,A01879,A01948,11432.82,2026-01-14 01:04:00,1
T0023832,A00008,A01187,2585.08,2026-01-14 01:04:00,0
T0025654,A00857,A00537,9432.54,2026-01-14 01:04:00,1
T0025655,A00537,A01743,7707.96,2026-01-14 01:05:00,1
T0025441,A01942,A01225,37180.78,2026-01-14 01:09:00,1
T0003943,A01140,A00329,273.06,2026-01-14 01:10:00,0
T0022174,A00344,A00339,866.17,2026-01-14 01:16:00,0
T0025657,A00537,A00637,41048.28,2026-01-14 01:16:00,1
T0017848,A01515,A01296,3872.2,2026-01-14 01:20:00,0
T0026102,A01111,A01879,7861.27,2026-01-14 01:21:00,1
T0016604,A01072,A00448,22834.84,2026-01-14 01:22:00,0
T0007529,A00105,A00366,383.96,2026-01-14 01:23:00,0
T0003949,A00758,A00078,829.62,2026-01-14 01:27:00,0
T0026104,A01545,A01879,16584.62,2026-01-14 01:30:00,1
T0001870,A00384,A00142,986.63,2026-01-14 01:31:00,0
T0017960,A00357,A01658,10181.5,2026-01-14 01:35:00,0
T0026106,A01430,A01879,32554.74,2026-01-14 01:39:00,1
T0026103,A01879,A01185,6384.39,2026-01-14 01:40:00,1
T0026105,A01879,A00982,13384.32,2026-01-14 01:43:00,1
T0011917,A01009,A01226,6912.19,2026-01-14 01:43:00,0
T0005510,A00770,A01107,3413.74,2026-01-14 01:45:00,0
T0000302,A01224,A00176,6293.63,2026-01-14 01:47:00,0
